"State","Region","Quarter","Trips"
"South Australia","Riverland",2012 Q4,64.4192039
"South Australia","Riverland",2013 Q1,74.2126359
"South Australia","Riverland",2013 Q2,95.0349915
"South Australia","Riverland",2013 Q3,53.3787251
"South Australia","Riverland",2013 Q4,91.9441439
"South Australia","Riverland",2014 Q1,68.6213595
"South Australia","Riverland",2014 Q2,78.3481589
"South Australia","Riverland",2014 Q3,52.8164707
"South Australia","Riverland",2014 Q4,100.5162539
"South Australia","Riverland",2015 Q1,103.2964005
"South Australia","Riverland",2015 Q2,72.1367378
"South Australia","Riverland",2015 Q3,89.6930699
"South Australia","Riverland",2015 Q4,76.5116695
"South Australia","Riverland",2016 Q1,90.1652899
"South Australia","Riverland",2016 Q2,97.2635416
"South Australia","Riverland",2016 Q3,78.1700236
"South Australia","Riverland",2016 Q4,71.3846636
"South Australia","Riverland",2017 Q1,81.2830309
"South Australia","Riverland",2017 Q2,113.4574548
"South Australia","Riverland",2017 Q3,81.2528672
"South Australia","Riverland",2017 Q4,133.7729759
"South Australia","Yorke Peninsula",1998 Q1,160.6816369
"South Australia","Yorke Peninsula",1998 Q2,104.3242523
"South Australia","Yorke Peninsula",1998 Q3,68.9964676
"South Australia","Yorke Peninsula",1998 Q4,103.3402645
"South Australia","Yorke Peninsula",1999 Q1,146.6582905
"South Australia","Yorke Peninsula",1999 Q2,135.1012642
"South Australia","Yorke Peninsula",1999 Q3,72.7531259
"South Australia","Yorke Peninsula",1999 Q4,88.8604258
"South Australia","Yorke Peninsula",2000 Q1,176.7741773
"South Australia","Yorke Peninsula",2000 Q2,107.5057019
"South Australia","Yorke Peninsula",2000 Q3,96.0702056
"South Australia","Yorke Peninsula",2000 Q4,106.1222358
"South Australia","Yorke Peninsula",2001 Q1,135.3352058
"South Australia","Yorke Peninsula",2001 Q2,100.9172488
"South Australia","Yorke Peninsula",2001 Q3,81.7538421
"South Australia","Yorke Peninsula",2001 Q4,96.532853
"South Australia","Yorke Peninsula",2002 Q1,158.3182241
"South Australia","Yorke Peninsula",2002 Q2,103.2752166
"South Australia","Yorke Peninsula",2002 Q3,88.2510051
"South Australia","Yorke Peninsula",2002 Q4,120.7495508
"South Australia","Yorke Peninsula",2003 Q1,181.186962
"South Australia","Yorke Peninsula",2003 Q2,109.3940611
"South Australia","Yorke Peninsula",2003 Q3,84.088223
"South Australia","Yorke Peninsula",2003 Q4,149.249555
"South Australia","Yorke Peninsula",2004 Q1,151.5092117
"South Australia","Yorke Peninsula",2004 Q2,135.4780692
"South Australia","Yorke Peninsula",2004 Q3,115.7073731
"South Australia","Yorke Peninsula",2004 Q4,113.0448101
"South Australia","Yorke Peninsula",2005 Q1,149.5171828
"South Australia","Yorke Peninsula",2005 Q2,86.9560775
"South Australia","Yorke Peninsula",2005 Q3,57.1289025
"South Australia","Yorke Peninsula",2005 Q4,106.3086888
"South Australia","Yorke Peninsula",2006 Q1,140.825153
"South Australia","Yorke Peninsula",2006 Q2,119.699605
"South Australia","Yorke Peninsula",2006 Q3,91.771575
"South Australia","Yorke Peninsula",2006 Q4,132.939561
"South Australia","Yorke Peninsula",2007 Q1,135.6280827
"South Australia","Yorke Peninsula",2007 Q2,93.9865689
"South Australia","Yorke Peninsula",2007 Q3,76.119375
"South Australia","Yorke Peninsula",2007 Q4,128.3229452
"South Australia","Yorke Peninsula",2008 Q1,189.6304366
"South Australia","Yorke Peninsula",2008 Q2,93.9500487
"South Australia","Yorke Peninsula",2008 Q3,72.1373683
"South Australia","Yorke Peninsula",2008 Q4,143.7859475
"South Australia","Yorke Peninsula",2009 Q1,166.0400991
"South Australia","Yorke Peninsula",2009 Q2,94.4658018
"South Australia","Yorke Peninsula",2009 Q3,88.3933841
"South Australia","Yorke Peninsula",2009 Q4,110.3603533
"South Australia","Yorke Peninsula",2010 Q1,152.0054256
"South Australia","Yorke Peninsula",2010 Q2,126.1630185
"South Australia","Yorke Peninsula",2010 Q3,63.5989808
"South Australia","Yorke Peninsula",2010 Q4,131.5297909
"South Australia","Yorke Peninsula",2011 Q1,98.4514808
"South Australia","Yorke Peninsula",2011 Q2,115.0587872
"South Australia","Yorke Peninsula",2011 Q3,81.2665409
"South Australia","Yorke Peninsula",2011 Q4,106.6477383
"South Australia","Yorke Peninsula",2012 Q1,149.4287217
"South Australia","Yorke Peninsula",2012 Q2,96.6179326
"South Australia","Yorke Peninsula",2012 Q3,70.0852505
"South Australia","Yorke Peninsula",2012 Q4,143.6474263
"South Australia","Yorke Peninsula",2013 Q1,154.3663705
"South Australia","Yorke Peninsula",2013 Q2,130.9611841
"South Australia","Yorke Peninsula",2013 Q3,104.1536672
"South Australia","Yorke Peninsula",2013 Q4,96.25125
"South Australia","Yorke Peninsula",2014 Q1,144.637516
"South Australia","Yorke Peninsula",2014 Q2,117.1459231
"South Australia","Yorke Peninsula",2014 Q3,74.485226
"South Australia","Yorke Peninsula",2014 Q4,116.5035085
"South Australia","Yorke Peninsula",2015 Q1,147.0089631
"South Australia","Yorke Peninsula",2015 Q2,117.4613138
"South Australia","Yorke Peninsula",2015 Q3,66.3899787
"South Australia","Yorke Peninsula",2015 Q4,151.8236785
"South Australia","Yorke Peninsula",2016 Q1,171.7257194
"South Australia","Yorke Peninsula",2016 Q2,116.6738909
"South Australia","Yorke Peninsula",2016 Q3,126.4901465
"South Australia","Yorke Peninsula",2016 Q4,83.9282266
"South Australia","Yorke Peninsula",2017 Q1,150.263258
"South Australia","Yorke Peninsula",2017 Q2,125.9313224
"South Australia","Yorke Peninsula",2017 Q3,100.8225723
"South Australia","Yorke Peninsula",2017 Q4,159.60074
"Tasmania","East Coast",1998 Q1,148.8556518
"Tasmania","East Coast",1998 Q2,106.2211266
"Tasmania","East Coast",1998 Q3,40.4626196
"Tasmania","East Coast",1998 Q4,98.6451075
"Tasmania","East Coast",1999 Q1,128.8125598
"Tasmania","East Coast",1999 Q2,90.0574312
"Tasmania","East Coast",1999 Q3,41.1076723
"Tasmania","East Coast",1999 Q4,71.6999376
"Tasmania","East Coast",2000 Q1,123.8271255
"Tasmania","East Coast",2000 Q2,66.6804064
"Tasmania","East Coast",2000 Q3,55.6152184
"Tasmania","East Coast",2000 Q4,79.4527925
"Tasmania","East Coast",2001 Q1,120.0278394
"Tasmania","East Coast",2001 Q2,83.8961007
"Tasmania","East Coast",2001 Q3,35.1551017
"Tasmania","East Coast",2001 Q4,63.6161723
"Tasmania","East Coast",2002 Q1,137.2940395
"Tasmania","East Coast",2002 Q2,74.2503076
"Tasmania","East Coast",2002 Q3,41.1702186
"Tasmania","East Coast",2002 Q4,82.4728358
"Tasmania","East Coast",2003 Q1,130.5184246
"Tasmania","East Coast",2003 Q2,105.1586762
"Tasmania","East Coast",2003 Q3,51.2895981
"Tasmania","East Coast",2003 Q4,80.6029171
"Tasmania","East Coast",2004 Q1,152.2308524
"Tasmania","East Coast",2004 Q2,91.4477381
"Tasmania","East Coast",2004 Q3,35.8630608
"Tasmania","East Coast",2004 Q4,88.8561207
"Tasmania","East Coast",2005 Q1,153.3504416
"Tasmania","East Coast",2005 Q2,72.1588925
"Tasmania","East Coast",2005 Q3,50.0201147
"Tasmania","East Coast",2005 Q4,74.0579067
"Tasmania","East Coast",2006 Q1,129.146483
"Tasmania","East Coast",2006 Q2,90.779566
"Tasmania","East Coast",2006 Q3,35.37397
"Tasmania","East Coast",2006 Q4,66.41567
"Tasmania","East Coast",2007 Q1,134.0495394
"Tasmania","East Coast",2007 Q2,71.8891522
"Tasmania","East Coast",2007 Q3,39.0669905
"Tasmania","East Coast",2007 Q4,88.4850509
"Tasmania","East Coast",2008 Q1,150.2530037
"Tasmania","East Coast",2008 Q2,55.0599034
"Tasmania","East Coast",2008 Q3,37.0216927
"Tasmania","East Coast",2008 Q4,63.8611879
"Tasmania","East Coast",2009 Q1,133.380686
"Tasmania","East Coast",2009 Q2,52.6310899
"Tasmania","East Coast",2009 Q3,39.2633577
"Tasmania","East Coast",2009 Q4,58.5124619
"Tasmania","East Coast",2010 Q1,109.3958396
"Tasmania","East Coast",2010 Q2,65.5406246
"Tasmania","East Coast",2010 Q3,35.0828067
"Tasmania","East Coast",2010 Q4,54.2481394
"Tasmania","East Coast",2011 Q1,117.4825015
"Tasmania","East Coast",2011 Q2,73.67875
"Tasmania","East Coast",2011 Q3,61.4206947
"Tasmania","East Coast",2011 Q4,41.1342073
"Tasmania","East Coast",2012 Q1,130.3086246
"Tasmania","East Coast",2012 Q2,54.2798186
"Tasmania","East Coast",2012 Q3,29.9118259
"Tasmania","East Coast",2012 Q4,61.6774634
"Tasmania","East Coast",2013 Q1,125.9216784
"Tasmania","East Coast",2013 Q2,56.9616414
"Tasmania","East Coast",2013 Q3,53.8117643
"Tasmania","East Coast",2013 Q4,75.7261142
"Tasmania","East Coast",2014 Q1,119.1777664
"Tasmania","East Coast",2014 Q2,121.1674517
"Tasmania","East Coast",2014 Q3,42.512537
"Tasmania","East Coast",2014 Q4,82.0671979
"Tasmania","East Coast",2015 Q1,135.6665551
"Tasmania","East Coast",2015 Q2,71.8110768
"Tasmania","East Coast",2015 Q3,57.9712799
"Tasmania","East Coast",2015 Q4,106.3669213
"Tasmania","East Coast",2016 Q1,172.5575173
"Tasmania","East Coast",2016 Q2,51.1581076
"Tasmania","East Coast",2016 Q3,43.8850229
"Tasmania","East Coast",2016 Q4,106.1394388
"Tasmania","East Coast",2017 Q1,170.1646707
"Tasmania","East Coast",2017 Q2,74.9709924
"Tasmania","East Coast",2017 Q3,56.0828525
"Tasmania","East Coast",2017 Q4,124.156155
"Tasmania","Hobart and the South",1998 Q1,380.6020497
"Tasmania","Hobart and the South",1998 Q2,226.9095788
"Tasmania","Hobart and the South",1998 Q3,176.9024397
"Tasmania","Hobart and the South",1998 Q4,227.7076627
"Tasmania","Hobart and the South",1999 Q1,355.1516555
"Tasmania","Hobart and the South",1999 Q2,251.5547441
"Tasmania","Hobart and the South",1999 Q3,208.6967209
"Tasmania","Hobart and the South",1999 Q4,219.0419438
"Tasmania","Hobart and the South",2000 Q1,296.2749978
"Tasmania","Hobart and the South",2000 Q2,200.1123706
"Tasmania","Hobart and the South",2000 Q3,191.9257584
"Tasmania","Hobart and the South",2000 Q4,259.5478957
"Tasmania","Hobart and the South",2001 Q1,286.1345392
"Tasmania","Hobart and the South",2001 Q2,216.9463975
"Tasmania","Hobart and the South",2001 Q3,184.8216863
"Tasmania","Hobart and the South",2001 Q4,205.5601736
"Tasmania","Hobart and the South",2002 Q1,312.1140665
"Tasmania","Hobart and the South",2002 Q2,203.7497623
"Tasmania","Hobart and the South",2002 Q3,165.5286231
"Tasmania","Hobart and the South",2002 Q4,236.6658962
"Tasmania","Hobart and the South",2003 Q1,320.913085
"Tasmania","Hobart and the South",2003 Q2,276.762559
"Tasmania","Hobart and the South",2003 Q3,194.4120272
"Tasmania","Hobart and the South",2003 Q4,246.8776615
"Tasmania","Hobart and the South",2004 Q1,402.7772514
"Tasmania","Hobart and the South",2004 Q2,305.9708905
"Tasmania","Hobart and the South",2004 Q3,192.6098496
"Tasmania","Hobart and the South",2004 Q4,295.9090547
"Tasmania","Hobart and the South",2005 Q1,393.0879907
"Tasmania","Hobart and the South",2005 Q2,225.0616057
"Tasmania","Hobart and the South",2005 Q3,181.3410218
"Tasmania","Hobart and the South",2005 Q4,245.2823382
"Tasmania","Hobart and the South",2006 Q1,368.495968
"Tasmania","Hobart and the South",2006 Q2,347.815406
"Tasmania","Hobart and the South",2006 Q3,216.872491
"Tasmania","Hobart and the South",2006 Q4,242.215831
"Tasmania","Hobart and the South",2007 Q1,376.5579603
"Tasmania","Hobart and the South",2007 Q2,275.8087008
"Tasmania","Hobart and the South",2007 Q3,183.8185961
"Tasmania","Hobart and the South",2007 Q4,253.6735597
"Tasmania","Hobart and the South",2008 Q1,367.3118302
"Tasmania","Hobart and the South",2008 Q2,233.9667486
"Tasmania","Hobart and the South",2008 Q3,199.9250855
"Tasmania","Hobart and the South",2008 Q4,222.0516671
"Tasmania","Hobart and the South",2009 Q1,313.0054491
"Tasmania","Hobart and the South",2009 Q2,273.1779835
"Tasmania","Hobart and the South",2009 Q3,235.0901346
"Tasmania","Hobart and the South",2009 Q4,240.1327407
"Tasmania","Hobart and the South",2010 Q1,344.6842437
"Tasmania","Hobart and the South",2010 Q2,240.2225765
"Tasmania","Hobart and the South",2010 Q3,174.0391176
"Tasmania","Hobart and the South",2010 Q4,263.9925424
"Tasmania","Hobart and the South",2011 Q1,300.5845572
"Tasmania","Hobart and the South",2011 Q2,191.6431545
"Tasmania","Hobart and the South",2011 Q3,221.5395395
"Tasmania","Hobart and the South",2011 Q4,271.6129106
"Tasmania","Hobart and the South",2012 Q1,346.9507014
"Tasmania","Hobart and the South",2012 Q2,223.6644128
"Tasmania","Hobart and the South",2012 Q3,261.7312452
"Tasmania","Hobart and the South",2012 Q4,307.3228537
"Tasmania","Hobart and the South",2013 Q1,384.2764519
"Tasmania","Hobart and the South",2013 Q2,287.7502351
"Tasmania","Hobart and the South",2013 Q3,182.9734156
"Tasmania","Hobart and the South",2013 Q4,238.5202068
"Tasmania","Hobart and the South",2014 Q1,364.9341709
"Tasmania","Hobart and the South",2014 Q2,369.8622355
"Tasmania","Hobart and the South",2014 Q3,182.9505897
"Tasmania","Hobart and the South",2014 Q4,313.7511192
"Tasmania","Hobart and the South",2015 Q1,445.6431462
"Tasmania","Hobart and the South",2015 Q2,240.6941032
"Tasmania","Hobart and the South",2015 Q3,179.1446691
"Tasmania","Hobart and the South",2015 Q4,342.6997762
"Tasmania","Hobart and the South",2016 Q1,406.3967538
"Tasmania","Hobart and the South",2016 Q2,280.4850991
"Tasmania","Hobart and the South",2016 Q3,270.1923654
"Tasmania","Hobart and the South",2016 Q4,330.9881293
"Tasmania","Hobart and the South",2017 Q1,480.5527318
"Tasmania","Hobart and the South",2017 Q2,386.8124439
"Tasmania","Hobart and the South",2017 Q3,214.0841717
"Tasmania","Hobart and the South",2017 Q4,332.9870671
"Tasmania","Launceston, Tamar and the North",1998 Q1,247.5952262
"Tasmania","Launceston, Tamar and the North",1998 Q2,172.8540007
"Tasmania","Launceston, Tamar and the North",1998 Q3,90.6045525
"Tasmania","Launceston, Tamar and the North",1998 Q4,186.6827616
"Tasmania","Launceston, Tamar and the North",1999 Q1,215.8535532
"Tasmania","Launceston, Tamar and the North",1999 Q2,147.1511126
"Tasmania","Launceston, Tamar and the North",1999 Q3,109.7241468
"Tasmania","Launceston, Tamar and the North",1999 Q4,160.4187345
"Tasmania","Launceston, Tamar and the North",2000 Q1,186.6413305
"Tasmania","Launceston, Tamar and the North",2000 Q2,130.8765661
"Tasmania","Launceston, Tamar and the North",2000 Q3,133.7060564
"Tasmania","Launceston, Tamar and the North",2000 Q4,154.1795115
"Tasmania","Launceston, Tamar and the North",2001 Q1,201.5893913
"Tasmania","Launceston, Tamar and the North",2001 Q2,169.0022547
"Tasmania","Launceston, Tamar and the North",2001 Q3,130.3710534
"Tasmania","Launceston, Tamar and the North",2001 Q4,141.1229537
"Tasmania","Launceston, Tamar and the North",2002 Q1,192.0904916
"Tasmania","Launceston, Tamar and the North",2002 Q2,129.1968325
"Tasmania","Launceston, Tamar and the North",2002 Q3,124.8045982
"Tasmania","Launceston, Tamar and the North",2002 Q4,178.4421121
"Tasmania","Launceston, Tamar and the North",2003 Q1,220.3709221
"Tasmania","Launceston, Tamar and the North",2003 Q2,188.8863785
"Tasmania","Launceston, Tamar and the North",2003 Q3,122.7215874
"Tasmania","Launceston, Tamar and the North",2003 Q4,178.865889
"Tasmania","Launceston, Tamar and the North",2004 Q1,265.9726662
"Tasmania","Launceston, Tamar and the North",2004 Q2,181.472587
"Tasmania","Launceston, Tamar and the North",2004 Q3,124.4193091
"Tasmania","Launceston, Tamar and the North",2004 Q4,221.5420385
"Tasmania","Launceston, Tamar and the North",2005 Q1,232.516123
"Tasmania","Launceston, Tamar and the North",2005 Q2,153.0610225
"Tasmania","Launceston, Tamar and the North",2005 Q3,129.9131063
"Tasmania","Launceston, Tamar and the North",2005 Q4,122.1395043
"Tasmania","Launceston, Tamar and the North",2006 Q1,188.765682
"Tasmania","Launceston, Tamar and the North",2006 Q2,203.58098
"Tasmania","Launceston, Tamar and the North",2006 Q3,133.421387
"Tasmania","Launceston, Tamar and the North",2006 Q4,131.029815
"Tasmania","Launceston, Tamar and the North",2007 Q1,246.8300275
"Tasmania","Launceston, Tamar and the North",2007 Q2,182.1562686
"Tasmania","Launceston, Tamar and the North",2007 Q3,127.8583308
"Tasmania","Launceston, Tamar and the North",2007 Q4,204.9525195
"Tasmania","Launceston, Tamar and the North",2008 Q1,223.806212
"Tasmania","Launceston, Tamar and the North",2008 Q2,173.5781519
"Tasmania","Launceston, Tamar and the North",2008 Q3,109.6027396
"Tasmania","Launceston, Tamar and the North",2008 Q4,146.9772854
